id_sv,id_cc,ngoai_ngu,code_ngoai_ngu,loai_cc,diem_cc,diem_quy_doi_THPT
18449055381,CC12039,Tiếng Anh,N2,JLPT,4.5,8.4
49912657426,CC12040,Tiếng Anh,N3,TOEFL,5.7,9.3
32623164358,CC12041,Tiếng Nhật,N1,IELTS,6.2,8.5
13039803596,CC12042,Tiếng Anh,N2,TOEFL,8.0,8.9
50414795307,CC12043,Tiếng Nhật,N3,JLPT,5.5,9.8
47209137733,CC12044,Tiếng Anh,N2,IELTS,8.1,9.7
68770554420,CC12045,Tiếng Pháp,N3,TOEFL,8.1,8.8
10869068057,CC12046,Tiếng Nhật,N3,IELTS,7.0,8.8
93203104157,CC12047,Tiếng Pháp,N1,IELTS,5.2,8.7
73157801827,CC12048,Tiếng Pháp,N1,IELTS,7.8,9.5
10771158082,CC12049,Tiếng Pháp,N3,JLPT,7.3,9.5
41176475373,CC12050,Tiếng Pháp,N2,IELTS,7.9,9.8
83937937938,CC12051,Tiếng Pháp,N3,TOEFL,8.0,8.3
18585081362,CC12052,Tiếng Nhật,N2,TOEFL,5.4,9.4
54798075661,CC12053,Tiếng Nhật,N2,IELTS,7.4,9.3
72117574155,CC12054,Tiếng Pháp,N3,JLPT,6.2,9.9
38209257571,CC12055,Tiếng Nhật,N1,JLPT,5.5,9.1
78081975346,CC12056,Tiếng Pháp,N3,JLPT,4.5,9.1
55547452716,CC12057,Tiếng Nhật,N3,IELTS,4.8,8.5
69582923386,CC12058,Tiếng Anh,N3,TOEFL,5.4,9.4
75895846938,CC12059,Tiếng Nhật,N2,JLPT,8.4,8.0
89574667437,CC12060,Tiếng Anh,N2,TOEFL,5.5,9.0
90242449828,CC12061,Tiếng Anh,N3,IELTS,6.2,8.3
89472540448,CC12062,Tiếng Nhật,N2,TOEFL,4.2,9.5
78421955161,CC12063,Tiếng Nhật,N2,IELTS,8.4,8.7
52705339942,CC12064,Tiếng Pháp,N2,TOEFL,5.4,9.2
70032449859,CC12065,Tiếng Nhật,N3,IELTS,6.2,9.0
24629246698,CC12066,Tiếng Pháp,N1,JLPT,8.9,9.6
86372238561,CC12067,Tiếng Pháp,N3,IELTS,6.1,8.0
84338514535,CC12068,Tiếng Pháp,N1,JLPT,4.3,9.6
75238284094,CC12069,Tiếng Pháp,N1,IELTS,7.9,9.7
92811839666,CC12070,Tiếng Anh,N1,JLPT,8.9,10.0
56687701083,CC12071,Tiếng Nhật,N2,IELTS,6.9,8.4
27451552308,CC12072,Tiếng Pháp,N1,TOEFL,5.4,8.6
26728927896,CC12073,Tiếng Anh,N1,IELTS,5.0,9.2
70075944369,CC12074,Tiếng Pháp,N3,JLPT,7.3,9.2
34365731916,CC12075,Tiếng Pháp,N2,IELTS,4.5,9.3
76184937380,CC12076,Tiếng Anh,N1,TOEFL,4.7,9.1
15773548887,CC12077,Tiếng Pháp,N2,TOEFL,6.7,9.0
55473023194,CC12078,Tiếng Pháp,N1,JLPT,6.1,9.6
87365493814,CC12079,Tiếng Nhật,N1,JLPT,6.4,8.9
59648348347,CC12080,Tiếng Pháp,N2,IELTS,9.0,8.7
27247143673,CC12081,Tiếng Anh,N2,TOEFL,8.8,9.6
16450747592,CC12082,Tiếng Nhật,N1,TOEFL,5.4,9.1
67464232756,CC12083,Tiếng Pháp,N3,JLPT,6.4,9.4
35015171318,CC12084,Tiếng Pháp,N2,JLPT,6.6,8.9
70833347850,CC12085,Tiếng Nhật,N3,IELTS,6.0,8.6
77883253859,CC12086,Tiếng Nhật,N3,JLPT,8.1,9.6
11157634552,CC12087,Tiếng Pháp,N3,JLPT,8.9,9.8
23369663768,CC12088,Tiếng Nhật,N1,IELTS,4.9,8.7
18940750481,CC12089,Tiếng Nhật,N1,JLPT,5.1,8.1
26295857163,CC12090,Tiếng Nhật,N2,TOEFL,8.5,8.8
49512021977,CC12091,Tiếng Anh,N1,TOEFL,4.9,8.8
84332115501,CC12092,Tiếng Anh,N3,TOEFL,5.8,9.6
36345736445,CC12093,Tiếng Nhật,N3,IELTS,7.2,8.4
11368416152,CC12094,Tiếng Pháp,N3,JLPT,9.0,8.9
51908246087,CC12095,Tiếng Anh,N3,JLPT,8.2,8.3
93082511029,CC12096,Tiếng Nhật,N1,JLPT,6.0,9.9
88327643830,CC12097,Tiếng Anh,N2,TOEFL,6.1,9.0
19239194484,CC12098,Tiếng Pháp,N3,TOEFL,7.6,8.3
43167478962,CC12099,Tiếng Anh,N3,JLPT,4.7,9.1
32363825566,CC12100,Tiếng Nhật,N3,JLPT,7.6,9.9
66100373670,CC12101,Tiếng Pháp,N3,JLPT,6.2,8.4
29155299009,CC12102,Tiếng Anh,N3,JLPT,8.1,8.2
49058854423,CC12103,Tiếng Nhật,N3,IELTS,6.4,8.9
90760051660,CC12104,Tiếng Pháp,N2,TOEFL,4.7,8.1
77366366310,CC12105,Tiếng Anh,N3,TOEFL,5.2,9.8
72555352602,CC12106,Tiếng Nhật,N3,IELTS,4.5,9.2
53740853451,CC12107,Tiếng Pháp,N3,TOEFL,4.9,9.8
34232938245,CC12108,Tiếng Pháp,N1,TOEFL,7.5,9.3
41374941306,CC12109,Tiếng Pháp,N3,JLPT,8.1,9.1
58394360559,CC12110,Tiếng Anh,N3,TOEFL,7.2,8.7
65087608577,CC12111,Tiếng Anh,N3,JLPT,5.7,9.2
75888112029,CC12112,Tiếng Nhật,N1,IELTS,7.0,8.2
57019226255,CC12113,Tiếng Nhật,N3,JLPT,5.4,8.9
98819445194,CC12114,Tiếng Pháp,N3,TOEFL,7.1,9.2
19794548804,CC12115,Tiếng Anh,N1,JLPT,8.6,8.5
16581892133,CC12116,Tiếng Anh,N3,JLPT,6.1,9.5
39656750437,CC12117,Tiếng Pháp,N3,JLPT,7.7,9.8
76650657781,CC12118,Tiếng Anh,N1,TOEFL,6.6,9.9
97477946632,CC12119,Tiếng Anh,N2,JLPT,4.1,9.1
76150140543,CC12120,Tiếng Nhật,N1,TOEFL,4.8,10.0
98331897607,CC12121,Tiếng Nhật,N2,TOEFL,8.1,8.5
79304548651,CC12122,Tiếng Pháp,N3,JLPT,8.5,9.3
16805187876,CC12123,Tiếng Nhật,N3,JLPT,7.5,9.0
16660796831,CC12124,Tiếng Nhật,N2,JLPT,4.1,8.3
52728649026,CC12125,Tiếng Pháp,N1,JLPT,7.0,9.2
91425199706,CC12126,Tiếng Anh,N1,IELTS,8.8,8.6
46557771538,CC12127,Tiếng Nhật,N2,IELTS,5.1,9.9
15268261735,CC12128,Tiếng Pháp,N2,IELTS,6.9,8.9
60200285864,CC12129,Tiếng Nhật,N3,IELTS,5.1,9.3
57103111725,CC12130,Tiếng Anh,N2,JLPT,6.6,9.3
96092436749,CC12131,Tiếng Nhật,N2,IELTS,8.3,8.0
55860656597,CC12132,Tiếng Pháp,N2,IELTS,8.7,8.5
52939649546,CC12133,Tiếng Pháp,N1,JLPT,7.6,9.7
73512262683,CC12134,Tiếng Anh,N2,JLPT,5.8,8.8
92463088578,CC12135,Tiếng Pháp,N1,JLPT,8.6,8.4
55274725164,CC12136,Tiếng Nhật,N2,IELTS,7.8,9.8
19739695876,CC12137,Tiếng Anh,N2,JLPT,8.7,8.6
68887085037,CC12138,Tiếng Anh,N3,JLPT,4.7,9.9
44807817882,CC12139,Tiếng Pháp,N3,TOEFL,7.0,8.8
54837428082,CC12140,Tiếng Pháp,N3,JLPT,6.5,9.3
55407348953,CC12141,Tiếng Anh,N3,TOEFL,5.2,9.2
91320702394,CC12142,Tiếng Pháp,N3,TOEFL,8.4,9.5
61707654687,CC12143,Tiếng Anh,N3,JLPT,5.8,8.7
84503262020,CC12144,Tiếng Nhật,N2,TOEFL,5.2,9.9
32314026818,CC12145,Tiếng Anh,N1,TOEFL,9.0,8.2
68510960031,CC12146,Tiếng Anh,N3,JLPT,4.6,9.6
13818580245,CC12147,Tiếng Nhật,N3,IELTS,5.3,8.7
87734560406,CC12148,Tiếng Anh,N2,TOEFL,6.4,8.2
50848788754,CC12149,Tiếng Anh,N1,JLPT,8.4,9.2
83693788712,CC12150,Tiếng Pháp,N2,JLPT,8.0,9.7
29531227725,CC12151,Tiếng Anh,N1,JLPT,5.6,9.6
43946842987,CC12152,Tiếng Pháp,N1,JLPT,4.8,9.1
35273292739,CC12153,Tiếng Anh,N3,IELTS,6.1,9.0
27898631166,CC12154,Tiếng Anh,N3,TOEFL,7.2,8.9
82525996640,CC12155,Tiếng Nhật,N3,JLPT,5.9,9.2
21113670397,CC12156,Tiếng Pháp,N2,IELTS,8.4,9.9
19403999455,CC12157,Tiếng Pháp,N3,TOEFL,8.4,9.7
57525754875,CC12158,Tiếng Anh,N1,IELTS,4.9,8.4
29819725163,CC12159,Tiếng Nhật,N3,IELTS,6.1,8.3
96425027819,CC12160,Tiếng Pháp,N1,IELTS,5.5,9.0
68498873626,CC12161,Tiếng Anh,N1,JLPT,4.3,8.4
88725721188,CC12162,Tiếng Nhật,N1,IELTS,4.0,8.7
52548227221,CC12163,Tiếng Pháp,N2,JLPT,5.4,8.7
61847895334,CC12164,Tiếng Pháp,N1,IELTS,8.8,8.8
12523242050,CC12165,Tiếng Pháp,N2,IELTS,4.6,8.2
77491763100,CC12166,Tiếng Pháp,N3,JLPT,7.2,8.6
73583093454,CC12167,Tiếng Pháp,N3,TOEFL,6.6,8.2
32781646306,CC12168,Tiếng Anh,N3,IELTS,8.3,9.0
50537467619,CC12169,Tiếng Anh,N1,TOEFL,6.3,8.9
45592183531,CC12170,Tiếng Anh,N3,TOEFL,7.1,9.8
31329625073,CC12171,Tiếng Pháp,N3,IELTS,4.7,8.2
86377496411,CC12172,Tiếng Anh,N1,IELTS,5.5,8.2
30306920036,CC12173,Tiếng Anh,N1,IELTS,8.8,8.5
38857623234,CC12174,Tiếng Nhật,N1,TOEFL,4.0,8.3
68129830130,CC12175,Tiếng Nhật,N2,JLPT,8.4,9.1
14342427701,CC12176,Tiếng Nhật,N2,IELTS,6.9,9.0
41038217687,CC12177,Tiếng Anh,N3,JLPT,8.8,9.2
17004487037,CC12178,Tiếng Pháp,N1,IELTS,8.7,9.6
83419387310,CC12179,Tiếng Anh,N1,IELTS,7.4,9.6
19561501775,CC12180,Tiếng Nhật,N1,IELTS,6.8,10.0
93171616030,CC12181,Tiếng Nhật,N2,TOEFL,4.0,8.0
22504279354,CC12182,Tiếng Pháp,N1,TOEFL,8.6,9.1
89203366158,CC12183,Tiếng Nhật,N1,JLPT,5.0,8.1
20871997164,CC12184,Tiếng Anh,N2,JLPT,5.8,8.0
90294677810,CC12185,Tiếng Anh,N2,TOEFL,5.4,8.8
38810283364,CC12186,Tiếng Nhật,N2,TOEFL,8.3,9.2
67651317553,CC12187,Tiếng Nhật,N3,TOEFL,7.1,8.8
84524007017,CC12188,Tiếng Anh,N1,IELTS,8.7,9.5
93489539042,CC12189,Tiếng Anh,N1,JLPT,5.6,8.7
53218186514,CC12190,Tiếng Pháp,N1,TOEFL,8.5,9.1
87211736004,CC12191,Tiếng Nhật,N3,JLPT,8.7,9.7
91122132584,CC12192,Tiếng Nhật,N2,JLPT,4.9,8.0
91585545816,CC12193,Tiếng Pháp,N3,IELTS,8.8,10.0
36866300180,CC12194,Tiếng Pháp,N2,TOEFL,7.1,8.8
77095688874,CC12195,Tiếng Nhật,N1,IELTS,7.1,8.8
93281310471,CC12196,Tiếng Nhật,N1,JLPT,7.6,8.0
30145719943,CC12197,Tiếng Anh,N3,TOEFL,4.4,9.5
13354046868,CC12198,Tiếng Pháp,N2,JLPT,8.3,9.6
65532067506,CC12199,Tiếng Anh,N3,TOEFL,8.2,9.5
37860308440,CC12200,Tiếng Nhật,N1,IELTS,6.5,8.8
97856386046,CC12201,Tiếng Nhật,N2,TOEFL,4.7,8.9
77501928941,CC12202,Tiếng Anh,N2,JLPT,5.4,8.8
44814376819,CC12203,Tiếng Anh,N1,TOEFL,7.8,8.2
54587364352,CC12204,Tiếng Pháp,N1,IELTS,6.8,8.5
58766881349,CC12205,Tiếng Pháp,N3,IELTS,7.1,9.7
90272346337,CC12206,Tiếng Pháp,N2,TOEFL,5.3,8.9
27347642981,CC12207,Tiếng Pháp,N3,TOEFL,5.0,9.4
94409367702,CC12208,Tiếng Anh,N2,TOEFL,5.3,9.6
24174405367,CC12209,Tiếng Nhật,N2,TOEFL,4.2,9.2
37095027822,CC12210,Tiếng Anh,N2,TOEFL,8.3,8.4
76067783588,CC12211,Tiếng Anh,N3,IELTS,6.0,8.8
27332659819,CC12212,Tiếng Pháp,N1,TOEFL,6.9,9.5
72759265629,CC12213,Tiếng Nhật,N2,JLPT,5.6,9.2
33789723939,CC12214,Tiếng Nhật,N2,IELTS,4.9,8.9
95182072272,CC12215,Tiếng Nhật,N1,TOEFL,8.2,8.4
23586154526,CC12216,Tiếng Pháp,N2,IELTS,6.7,9.0
46210907577,CC12217,Tiếng Anh,N2,IELTS,5.6,8.3
26244229906,CC12218,Tiếng Anh,N1,IELTS,5.8,9.4
68649097150,CC12219,Tiếng Nhật,N1,IELTS,6.1,9.1
93059099532,CC12220,Tiếng Pháp,N3,JLPT,4.3,8.3
55524223431,CC12221,Tiếng Anh,N3,TOEFL,4.3,9.5
43502588282,CC12222,Tiếng Pháp,N1,IELTS,5.8,8.7
70768655719,CC12223,Tiếng Nhật,N3,JLPT,5.2,9.2
62747156706,CC12224,Tiếng Nhật,N1,JLPT,6.5,8.4
12846973848,CC12225,Tiếng Nhật,N1,IELTS,5.5,9.3
94010298387,CC12226,Tiếng Nhật,N1,TOEFL,4.6,8.8
33368552052,CC12227,Tiếng Pháp,N2,TOEFL,7.1,8.2
69131178696,CC12228,Tiếng Nhật,N3,TOEFL,4.1,8.1
74990319980,CC12229,Tiếng Pháp,N3,TOEFL,5.4,9.7
45283415641,CC12230,Tiếng Nhật,N1,IELTS,4.2,8.3
10652051609,CC12231,Tiếng Nhật,N2,JLPT,6.9,9.4
26113390572,CC12232,Tiếng Anh,N2,TOEFL,5.3,8.3
84616998268,CC12233,Tiếng Pháp,N1,JLPT,6.8,8.3
26799618878,CC12234,Tiếng Anh,N1,IELTS,8.5,8.2
54847282302,CC12235,Tiếng Nhật,N2,IELTS,8.4,9.3
82836324354,CC12236,Tiếng Anh,N3,IELTS,6.6,8.8
73514315909,CC12237,Tiếng Anh,N2,JLPT,7.7,9.4
87391114798,CC12238,Tiếng Anh,N2,JLPT,5.2,9.6
84749894515,CC12239,Tiếng Nhật,N1,JLPT,9.0,9.5
22308973420,CC12240,Tiếng Nhật,N3,JLPT,4.4,8.0
78902079821,CC12241,Tiếng Nhật,N1,IELTS,5.5,9.5
68453094550,CC12242,Tiếng Pháp,N2,TOEFL,7.4,9.2
54331423939,CC12243,Tiếng Anh,N3,IELTS,4.3,8.1
51158823138,CC12244,Tiếng Nhật,N1,TOEFL,6.2,8.4
97267341440,CC12245,Tiếng Nhật,N3,TOEFL,5.2,8.8
53781260151,CC12246,Tiếng Pháp,N3,IELTS,5.2,9.5
62827853081,CC12247,Tiếng Nhật,N1,IELTS,4.8,8.0
48037521960,CC12248,Tiếng Anh,N2,TOEFL,4.9,8.1
26064864728,CC12249,Tiếng Nhật,N3,JLPT,8.7,9.1
20220853256,CC12250,Tiếng Pháp,N3,TOEFL,4.8,8.0
80097618823,CC12251,Tiếng Pháp,N1,TOEFL,5.3,8.4
61746933306,CC12252,Tiếng Pháp,N1,TOEFL,4.8,9.4
56334904063,CC12253,Tiếng Nhật,N3,TOEFL,8.8,8.6
80165456453,CC12254,Tiếng Anh,N1,IELTS,6.4,9.6
55606350222,CC12255,Tiếng Pháp,N3,TOEFL,7.4,9.4
79037294004,CC12256,Tiếng Pháp,N3,JLPT,7.6,9.7
56018306684,CC12257,Tiếng Pháp,N3,TOEFL,8.8,8.2
47205225695,CC12258,Tiếng Anh,N3,IELTS,5.4,9.6
15946667649,CC12259,Tiếng Nhật,N1,JLPT,8.7,9.0
56348054678,CC12260,Tiếng Pháp,N3,TOEFL,5.0,8.0
66507015665,CC12261,Tiếng Anh,N1,IELTS,7.6,9.8
36997369579,CC12262,Tiếng Nhật,N1,TOEFL,7.3,8.6
60414812491,CC12263,Tiếng Nhật,N3,IELTS,5.6,9.1
79014741280,CC12264,Tiếng Nhật,N1,JLPT,5.2,8.1
57750085862,CC12265,Tiếng Nhật,N1,JLPT,4.2,8.4
74555340040,CC12266,Tiếng Pháp,N3,JLPT,8.9,9.2
92886198242,CC12267,Tiếng Pháp,N3,IELTS,5.5,8.6
27835193707,CC12268,Tiếng Pháp,N1,JLPT,8.0,9.4
21783111212,CC12269,Tiếng Anh,N1,IELTS,6.9,8.6
44341862678,CC12270,Tiếng Anh,N1,IELTS,4.7,8.3
13258730127,CC12271,Tiếng Pháp,N3,TOEFL,5.2,9.9
24952440564,CC12272,Tiếng Pháp,N2,JLPT,4.6,8.5
91773035985,CC12273,Tiếng Pháp,N3,JLPT,5.3,8.4
61547444190,CC12274,Tiếng Anh,N2,JLPT,6.7,9.6
63601867034,CC12275,Tiếng Anh,N1,IELTS,8.4,9.0
33740699685,CC12276,Tiếng Nhật,N2,TOEFL,8.7,8.3
72368483400,CC12277,Tiếng Anh,N1,JLPT,5.4,8.4
94658984412,CC12278,Tiếng Nhật,N2,TOEFL,7.5,9.1
48821069693,CC12279,Tiếng Pháp,N1,TOEFL,8.8,9.8
77607535870,CC12280,Tiếng Pháp,N2,JLPT,6.7,9.2
88973459203,CC12281,Tiếng Anh,N2,IELTS,5.4,9.0
47345632521,CC12282,Tiếng Pháp,N2,JLPT,5.4,8.6
47298892201,CC12283,Tiếng Pháp,N1,TOEFL,7.3,9.5
26825415783,CC12284,Tiếng Anh,N2,IELTS,6.0,9.4
36271097980,CC12285,Tiếng Anh,N3,TOEFL,7.9,8.9
31594643922,CC12286,Tiếng Anh,N3,JLPT,6.6,8.4
58877929702,CC12287,Tiếng Pháp,N3,IELTS,4.7,9.4
79344821762,CC12288,Tiếng Pháp,N1,IELTS,6.2,8.1
17772982070,CC12289,Tiếng Pháp,N3,JLPT,5.2,8.2
79710272343,CC12290,Tiếng Nhật,N2,TOEFL,6.7,9.7
16453125407,CC12291,Tiếng Pháp,N1,IELTS,5.1,8.3
92622177458,CC12292,Tiếng Pháp,N3,JLPT,8.7,8.1
48029152147,CC12293,Tiếng Pháp,N3,IELTS,8.6,9.7
40962065293,CC12294,Tiếng Nhật,N1,TOEFL,4.2,9.0
26301823640,CC12295,Tiếng Nhật,N2,TOEFL,7.8,9.2
60587000462,CC12296,Tiếng Nhật,N2,JLPT,5.7,8.6
63564777509,CC12297,Tiếng Anh,N2,TOEFL,7.7,8.5
88457078232,CC12298,Tiếng Anh,N2,TOEFL,6.4,8.3
47742551791,CC12299,Tiếng Anh,N1,JLPT,5.5,9.9
86706003880,CC12300,Tiếng Anh,N3,JLPT,6.7,9.0
63861982397,CC12301,Tiếng Pháp,N1,JLPT,8.0,9.6
61857774495,CC12302,Tiếng Pháp,N2,IELTS,8.3,9.9
50423029575,CC12303,Tiếng Anh,N1,TOEFL,7.3,8.4
49046719042,CC12304,Tiếng Anh,N3,TOEFL,5.5,9.3
19430128606,CC12305,Tiếng Nhật,N1,JLPT,9.0,9.7
90429079000,CC12306,Tiếng Nhật,N1,JLPT,8.7,8.2
24846457652,CC12307,Tiếng Nhật,N2,JLPT,5.8,9.2
90570702388,CC12308,Tiếng Nhật,N2,IELTS,4.1,8.1
11349982353,CC12309,Tiếng Nhật,N3,TOEFL,6.5,9.6
42779505654,CC12310,Tiếng Pháp,N1,TOEFL,5.7,9.1
30663451164,CC12311,Tiếng Anh,N3,JLPT,7.4,8.8
28730742376,CC12312,Tiếng Anh,N3,JLPT,4.7,9.3
67208488850,CC12313,Tiếng Anh,N3,JLPT,7.1,9.7
56479536605,CC12314,Tiếng Anh,N1,JLPT,4.9,9.0
73331672809,CC12315,Tiếng Pháp,N1,JLPT,5.6,9.6
86824705305,CC12316,Tiếng Nhật,N2,JLPT,8.3,9.3
99553472618,CC12317,Tiếng Anh,N1,JLPT,6.1,9.3
83510647501,CC12318,Tiếng Pháp,N1,IELTS,7.7,9.4
90470615029,CC12319,Tiếng Nhật,N1,IELTS,6.1,9.1
11547153556,CC12320,Tiếng Nhật,N1,IELTS,7.5,9.5
58781606839,CC12321,Tiếng Pháp,N1,JLPT,7.7,10.0
21837653783,CC12322,Tiếng Nhật,N1,JLPT,7.7,9.3
19362186614,CC12323,Tiếng Pháp,N1,IELTS,8.5,9.9
32907073653,CC12324,Tiếng Anh,N1,TOEFL,4.8,8.2
41959659156,CC12325,Tiếng Pháp,N1,TOEFL,8.4,9.5
72079219410,CC12326,Tiếng Anh,N1,IELTS,7.4,8.8
16098068697,CC12327,Tiếng Anh,N3,JLPT,7.2,9.8
45664676119,CC12328,Tiếng Anh,N3,JLPT,5.3,8.6
75513050440,CC12329,Tiếng Pháp,N1,JLPT,6.7,8.2
39978518001,CC12330,Tiếng Anh,N1,JLPT,6.5,8.7
21589484688,CC12331,Tiếng Pháp,N1,TOEFL,8.7,8.6
60445682708,CC12332,Tiếng Nhật,N3,TOEFL,5.2,9.6
22488835642,CC12333,Tiếng Nhật,N3,JLPT,8.3,9.7
99059015100,CC12334,Tiếng Anh,N3,JLPT,6.6,8.9
51996966867,CC12335,Tiếng Pháp,N2,JLPT,7.0,8.9
49502283275,CC12336,Tiếng Nhật,N2,JLPT,6.5,9.7
64009770185,CC12337,Tiếng Nhật,N1,IELTS,5.2,9.6
42092782335,CC12338,Tiếng Nhật,N3,IELTS,7.9,8.7
55060055689,CC12339,Tiếng Anh,N1,JLPT,7.1,9.5
16048513597,CC12340,Tiếng Anh,N1,IELTS,4.1,9.3
94591891526,CC12341,Tiếng Nhật,N1,IELTS,5.3,8.3
33430360950,CC12342,Tiếng Nhật,N1,JLPT,4.5,8.2
97111438383,CC12343,Tiếng Pháp,N1,IELTS,7.9,9.5
90045410066,CC12344,Tiếng Nhật,N3,IELTS,4.8,8.3
96871280355,CC12345,Tiếng Anh,N2,JLPT,8.9,9.7
80724607948,CC12346,Tiếng Pháp,N3,JLPT,8.7,8.9
13534926189,CC12347,Tiếng Nhật,N1,JLPT,6.5,8.0
55918640003,CC12348,Tiếng Pháp,N1,IELTS,5.3,9.3
32105621533,CC12349,Tiếng Nhật,N3,TOEFL,5.3,9.8
43137372839,CC12350,Tiếng Nhật,N1,TOEFL,8.0,9.6
16007936918,CC12351,Tiếng Anh,N2,TOEFL,6.5,9.1
35264709683,CC12352,Tiếng Pháp,N1,TOEFL,4.1,8.6
67663925437,CC12353,Tiếng Anh,N2,JLPT,6.9,8.1
36437965374,CC12354,Tiếng Nhật,N2,IELTS,7.6,8.9
82340022314,CC12355,Tiếng Anh,N1,JLPT,4.7,9.1
26368253106,CC12356,Tiếng Anh,N1,JLPT,4.7,9.1
77215127817,CC12357,Tiếng Nhật,N2,JLPT,7.2,9.8
51785981233,CC12358,Tiếng Nhật,N2,IELTS,7.7,8.4
61868384018,CC12359,Tiếng Pháp,N1,IELTS,6.0,8.7
30606191258,CC12360,Tiếng Anh,N1,TOEFL,7.1,8.7
88909192656,CC12361,Tiếng Pháp,N3,JLPT,4.8,9.6
82446365728,CC12362,Tiếng Anh,N2,JLPT,8.4,8.3
97126421468,CC12363,Tiếng Anh,N1,IELTS,6.6,8.2
63762235199,CC12364,Tiếng Anh,N3,JLPT,8.5,9.3
94960231021,CC12365,Tiếng Anh,N2,IELTS,4.9,9.4
48053563475,CC12366,Tiếng Pháp,N2,TOEFL,5.9,9.5
39322383417,CC12367,Tiếng Nhật,N3,IELTS,7.0,9.6
21075291555,CC12368,Tiếng Pháp,N3,IELTS,6.8,9.9
75943837277,CC12369,Tiếng Anh,N1,TOEFL,7.2,8.1
91617169099,CC12370,Tiếng Pháp,N1,JLPT,4.7,9.1
19542070974,CC12371,Tiếng Anh,N1,TOEFL,5.6,8.1
36092040886,CC12372,Tiếng Nhật,N1,TOEFL,8.4,8.9
46102624402,CC12373,Tiếng Anh,N3,IELTS,8.0,9.9
57063350386,CC12374,Tiếng Nhật,N1,IELTS,4.4,8.9
89791173842,CC12375,Tiếng Nhật,N2,JLPT,8.0,9.4
76182073561,CC12376,Tiếng Nhật,N1,IELTS,8.9,9.3
99051143581,CC12377,Tiếng Anh,N3,IELTS,5.3,8.4
33306538355,CC12378,Tiếng Nhật,N1,JLPT,4.9,9.8
69809373624,CC12379,Tiếng Pháp,N3,IELTS,8.6,8.3
12661535341,CC12380,Tiếng Anh,N2,IELTS,7.4,9.8
52211070662,CC12381,Tiếng Nhật,N1,IELTS,6.6,9.8
86475168736,CC12382,Tiếng Pháp,N2,JLPT,8.4,9.8
43003536285,CC12383,Tiếng Anh,N1,TOEFL,5.6,8.5
52303751918,CC12384,Tiếng Anh,N1,IELTS,7.8,9.8
91267644688,CC12385,Tiếng Anh,N3,IELTS,7.7,8.1
73442395460,CC12386,Tiếng Nhật,N3,JLPT,7.0,9.0
44347275420,CC12387,Tiếng Pháp,N1,TOEFL,4.8,8.7
43627777034,CC12388,Tiếng Pháp,N3,JLPT,5.4,8.9
71957041908,CC12389,Tiếng Pháp,N1,JLPT,4.9,8.4
90137510912,CC12390,Tiếng Pháp,N3,JLPT,7.7,9.5
82038828858,CC12391,Tiếng Anh,N2,TOEFL,4.3,8.5
37531374789,CC12392,Tiếng Nhật,N3,JLPT,4.9,8.6
59107414043,CC12393,Tiếng Pháp,N1,IELTS,8.6,8.1
93438951425,CC12394,Tiếng Pháp,N3,JLPT,4.1,8.7
69768418243,CC12395,Tiếng Anh,N3,JLPT,6.4,8.2
87158122030,CC12396,Tiếng Anh,N3,TOEFL,7.4,8.8
77524127691,CC12397,Tiếng Anh,N1,IELTS,4.7,8.6
43343182903,CC12398,Tiếng Nhật,N1,JLPT,8.7,9.7
53005108094,CC12399,Tiếng Anh,N2,IELTS,8.2,8.2
74208827511,CC12400,Tiếng Pháp,N1,JLPT,8.6,9.6
73171683870,CC12401,Tiếng Pháp,N2,TOEFL,5.7,8.2
24847884879,CC12402,Tiếng Pháp,N2,JLPT,8.8,9.1
15390421644,CC12403,Tiếng Anh,N3,IELTS,8.9,9.4
68222985609,CC12404,Tiếng Nhật,N2,TOEFL,5.4,8.3
80707239915,CC12405,Tiếng Nhật,N3,IELTS,5.2,9.0
38312086689,CC12406,Tiếng Pháp,N2,TOEFL,7.2,9.4
77483447868,CC12407,Tiếng Anh,N2,TOEFL,8.8,8.3
99971259395,CC12408,Tiếng Pháp,N1,IELTS,5.4,9.7
81233447857,CC12409,Tiếng Nhật,N3,TOEFL,4.8,9.8
78242658554,CC12410,Tiếng Anh,N3,JLPT,7.2,9.4
76376412373,CC12411,Tiếng Anh,N2,TOEFL,4.8,9.2
43526659585,CC12412,Tiếng Nhật,N3,JLPT,6.0,8.5
67454087823,CC12413,Tiếng Pháp,N1,TOEFL,8.8,9.2
29390618161,CC12414,Tiếng Anh,N3,TOEFL,7.1,8.3
80648181413,CC12415,Tiếng Pháp,N2,TOEFL,6.6,8.1
34114732997,CC12416,Tiếng Pháp,N1,JLPT,4.2,9.3
77929309559,CC12417,Tiếng Anh,N2,IELTS,7.4,9.2
45580072344,CC12418,Tiếng Anh,N1,TOEFL,5.4,8.3
27770254771,CC12419,Tiếng Pháp,N2,IELTS,5.9,9.2
10858543025,CC12420,Tiếng Anh,N3,IELTS,8.5,9.1
97914875693,CC12421,Tiếng Nhật,N2,TOEFL,8.9,9.7
67435492746,CC12422,Tiếng Pháp,N2,TOEFL,5.1,8.9
47424791199,CC12423,Tiếng Pháp,N2,IELTS,4.8,9.5
87453563826,CC12424,Tiếng Pháp,N2,IELTS,6.8,9.5
42171445864,CC12425,Tiếng Pháp,N3,IELTS,6.8,9.1
