id_sv,tong_diem_xet_tuyen,nganh_tt
47698185568,22.64,EM3
65478256821,20.27,EM3
93232306345,21.8,IT-E7
73160457988,23.83,IT-E7
79688473306,21.44,IT-E7
84281695595,25.32,ET1
56009374398,23.03,CH2
72407320269,24.48,EM3
61787212332,22.45,ET1
46259925254,28.97,IT-E7
61430998665,26.22,BF2
96729759797,20.92,EM3
25796526110,25.62,IT-E7
64914944789,26.69,BF2
49963846369,20.67,CH2
57477545813,23.12,BF2
51221759126,23.42,EM3
75612645583,28.1,BF2
51438857371,23.3,CH2
23754950135,27.81,ET1
46239375373,23.3,CH2
26100042428,23.46,CH2
24597843191,26.23,EM3
32558869316,26.86,ET1
32536113593,22.52,ET1
71055419613,20.82,BF2
86405235911,20.75,ET1
77197495616,23.67,ET1
10073927246,21.13,BF2
38727909853,25.37,BF2
64332042873,26.09,EM3
11876159020,26.24,CH2
46255141087,22.47,IT-E7
90894008163,20.28,IT-E7
41116382687,20.13,EM3
11843468527,24.06,IT-E7
18250316734,23.57,CH2
73316572120,22.02,CH2
86024458714,25.53,ET1
96093015004,28.18,ET1
85179308111,23.96,CH2
26685296938,21.06,BF2
90596047961,23.51,BF2
22784785725,20.62,CH2
27996778684,25.21,EM3
23160678305,23.63,CH2
60852874543,26.18,CH2
32028046413,25.86,EM3
56069607689,24.8,CH2
11832558222,22.3,ET1
47358118547,24.64,CH2
75008965517,22.06,CH2
56218165833,27.46,EM3
23029308226,25.09,CH2
72377097644,22.24,BF2
50521278137,26.61,ET1
95209031586,21.77,ET1
18219054345,26.11,IT-E7
68536885765,26.62,ET1
86114697660,27.45,ET1
76573141290,23.31,ET1
87449196830,23.43,CH2
52321848845,21.81,ET1
38594958257,26.27,CH2
40774389208,26.07,ET1
94047379352,27.26,EM3
67012576650,28.29,ET1
22079137090,26.92,ET1
29203891000,25.43,IT-E7
37854430857,27.51,CH2
46401805703,25.31,IT-E7
83271968699,25.29,ET1
40666788098,28.03,EM3
31266236665,28.24,EM3
53089635312,28.32,IT-E7
49308349206,25.68,EM3
21362124556,23.8,IT-E7
40646951210,23.83,BF2
80589882189,23.58,IT-E7
51663674766,21.32,ET1
26595922911,22.42,IT-E7
88509413799,29.95,ET1
63601429769,24.04,CH2
16846429287,29.03,IT-E7
13444544045,22.38,ET1
36901666062,26.05,BF2
55901235926,25.99,ET1
22808442372,25.96,CH2
86415300824,29.69,ET1
55350108830,22.07,BF2
74386544809,27.78,CH2
99141570283,23.18,IT-E7
94660228962,27.34,CH2
20389285973,20.87,BF2
36558627767,29.61,ET1
14403270282,23.15,CH2
61970739006,28.45,ET1
48091463089,22.79,IT-E7
78005149585,23.03,EM3
64548436244,21.33,ET1
41180260987,28.52,IT-E7
38030341347,28.54,ET1
49890625769,28.39,CH2
49545931174,23.17,ET1
30932782058,22.9,IT-E7
69094664026,27.58,CH2
22821711074,27.63,BF2
82885875236,29.7,CH2
11244112769,23.64,IT-E7
22611295717,22.66,IT-E7
76065032455,20.23,EM3
55118692937,25.36,CH2
72062674662,25.52,IT-E7
10225577255,22.8,EM3
81795732043,26.75,CH2
39888887502,25.42,ET1
20870322133,25.91,EM3
74982457118,25.8,ET1
88670102817,26.42,IT-E7
30563976079,23.04,ET1
12466391086,25.26,EM3
65720350267,26.91,ET1
25395181818,24.09,IT-E7
75802025613,22.53,IT-E7
65796613519,25.04,IT-E7
51115789332,23.09,ET1
70720387376,22.85,CH2
67639292356,22.63,BF2
39468060722,24.77,CH2
93907687696,29.18,IT-E7
78870288942,26.78,IT-E7
52028679356,28.17,CH2
48654413425,26.12,CH2
69022665681,28.02,EM3
74855338002,24.15,IT-E7
19627023541,21.58,CH2
12728480016,26.1,BF2
69943317019,23.4,BF2
18076870180,25.64,BF2
64349267965,22.38,ET1
14667941477,21.2,IT-E7
11111908001,25.62,ET1
69007752062,20.64,CH2
13252256036,25.08,ET1
42874348043,21.32,IT-E7
96017399794,21.06,IT-E7
70412558644,27.34,CH2
80543081811,29.83,ET1
68126991902,27.75,EM3
67652345878,29.57,BF2
42933300574,24.43,CH2
85452139316,29.61,BF2
74901815391,25.63,EM3
41525884099,22.74,EM3
63452895511,26.61,BF2
24210319610,28.21,BF2
37015437066,23.63,EM3
20427631261,25.65,ET1
79578452262,21.25,EM3
19620047182,20.72,BF2
91841004800,22.65,EM3
58759842593,20.11,IT-E7
98129535378,26.34,IT-E7
78152885915,22.38,EM3
42767108715,21.92,CH2
78631915922,25.74,ET1
40159705918,28.49,BF2
86180738816,28.01,ET1
70740025730,20.57,ET1
53208927116,25.75,BF2
45454729931,21.3,BF2
52306986675,26.44,ET1
23896634856,20.05,ET1
69144569463,20.96,IT-E7
94943593255,27.58,ET1
97071434639,25.05,EM3
49846427278,22.51,BF2
26281778227,23.25,IT-E7
21689469018,27.64,EM3
93769333663,28.07,CH2
65462209167,24.68,EM3
82185683745,22.2,IT-E7
93512002577,26.56,EM3
67712180578,25.82,IT-E7
68950925687,26.94,CH2
76688865427,20.14,ET1
39814395547,20.06,EM3
51366943659,28.21,EM3
97623055461,28.48,IT-E7
32401449563,20.65,IT-E7
90427827351,23.06,BF2
63064509109,25.24,EM3
73379355162,21.44,BF2
43919866620,26.4,ET1
59896004551,25.47,ET1
32830979580,29.18,ET1
58687294627,21.97,ET1
84456000918,22.64,EM3
87221821802,28.2,EM3
88873309219,27.52,BF2
28782899146,20.94,IT-E7
33824309445,28.88,BF2
46864952096,27.01,IT-E7
74107589214,29.37,BF2
50792737792,29.78,CH2
70584660607,25.25,ET1
81784473077,26.85,BF2
82052724903,23.92,ET1
10308035254,22.72,ET1
45248268063,22.33,EM3
38700384837,29.31,ET1
98355006782,24.23,BF2
77089425412,29.75,IT-E7
16245963992,24.85,ET1
70311660520,24.74,BF2
21112454638,23.67,EM3
56301506089,22.3,ET1
85963531146,26.76,BF2
93675768133,27.02,ET1
33650218919,22.2,CH2
19251271257,27.68,EM3
48254852502,24.71,BF2
49512305216,26.28,ET1
40107595719,24.26,EM3
10345258733,23.53,CH2
45129625881,20.25,IT-E7
35595297853,27.85,EM3
23073564195,20.33,BF2
94940057333,27.33,ET1
15856119911,28.04,ET1
33630964617,29.43,EM3
54054446323,25.23,BF2
44580259826,27.34,BF2
94473435139,20.89,IT-E7
63824087056,28.66,IT-E7
95712059150,25.73,CH2
75903067717,27.09,BF2
47030594732,23.91,CH2
86667529471,23.3,BF2
12195310464,23.5,CH2
53456305963,29.54,EM3
82914401169,26.33,EM3
25818194703,22.12,EM3
23066741858,27.0,EM3
97161552880,24.68,IT-E7
62303657794,26.48,BF2
10180694654,24.15,EM3
41830423484,20.3,IT-E7
27144487929,26.0,CH2
87704745831,23.12,ET1
90703999839,21.2,BF2
36449856583,29.48,ET1
32864982472,26.59,EM3
17913155040,22.96,CH2
51413948835,21.51,CH2
25796217573,21.22,ET1
59172715245,24.45,CH2
76258705082,25.53,BF2
16029196967,20.51,BF2
28489694780,20.76,ET1
68548637874,21.52,EM3
39041729438,23.43,BF2
41171695206,27.11,ET1
25556775406,28.98,EM3
88110364649,23.94,EM3
13085105807,20.24,IT-E7
73463701957,26.08,CH2
88510341274,27.57,ET1
95184710632,23.58,BF2
80294150060,29.48,BF2
87106405315,23.89,IT-E7
88976144846,25.08,CH2
72297206746,25.33,ET1
16978878717,24.24,EM3
72951604530,24.78,BF2
63576212914,20.81,ET1
90114681909,28.45,CH2
37070766853,25.64,BF2
38213733644,20.51,EM3
68885379688,21.29,ET1
18991278647,20.03,IT-E7
56046018510,26.82,ET1
84845232701,25.35,ET1
76482882982,27.74,BF2
56032561706,29.41,BF2
13528290716,28.5,CH2
92379722354,23.36,CH2
37180987882,28.93,EM3
56903139186,25.62,CH2
83102248626,27.12,IT-E7
17003665836,20.34,CH2
79624698542,24.2,CH2
43298125613,21.12,CH2
48768243874,28.16,IT-E7
48750540512,28.92,IT-E7
88680252241,24.09,CH2
46211884820,28.33,EM3
43858974239,29.56,BF2
86770431822,22.89,IT-E7
94812785718,24.61,ET1
57331933790,24.56,ET1
37158203104,26.98,BF2
35258688759,21.53,IT-E7
68856903969,29.39,ET1
55968965129,20.87,ET1
43535248102,24.21,EM3
36047178920,29.15,BF2
55209061486,29.84,EM3
73667118145,25.49,BF2
57986552299,25.36,CH2
82727853229,25.49,ET1
61204504031,22.49,EM3
77981743791,28.47,IT-E7
69634056512,29.36,CH2
73686922594,20.67,CH2
42253200067,26.5,ET1
78159198703,26.5,BF2
91065315114,23.39,IT-E7
39479678044,20.73,EM3
31673081028,24.41,CH2
35432141151,24.18,ET1
41041205988,29.29,BF2
44942248937,25.75,BF2
48305014983,24.72,BF2
41135353862,23.96,CH2
98522627571,20.69,EM3
19313561968,27.74,IT-E7
82157955583,24.46,ET1
81797648860,21.94,EM3
68726148444,24.02,ET1
32400115049,23.35,EM3
72852691141,28.38,EM3
78901799761,26.18,BF2
14503109068,25.66,EM3
32922778326,22.72,CH2
69868302720,28.98,ET1
25393868658,27.8,EM3
70396380244,24.74,EM3
33579516065,22.69,CH2
11527345945,25.43,BF2
26766479901,28.11,CH2
94174282359,22.56,CH2
91840529475,26.78,BF2
89457721313,20.25,CH2
34282982464,27.35,ET1
80166876280,27.95,ET1
65964795967,28.01,BF2
21122153521,29.98,BF2
40185314518,25.75,BF2
99087616941,29.5,CH2
33764313971,25.96,CH2
76728112914,20.92,CH2
99071611884,24.67,CH2
37847838051,25.91,EM3
99950844452,25.93,ET1
95054659057,23.25,IT-E7
30973423787,21.49,BF2
10128438979,27.1,EM3
18957146126,20.35,IT-E7
16548030124,28.79,BF2
39555691557,24.11,CH2
30030215269,27.17,EM3
73427500014,25.76,IT-E7
40530599008,24.5,EM3
11404552132,26.51,ET1
80813223658,28.21,IT-E7
57601760448,27.63,EM3
56256406605,20.3,EM3
89794132648,27.98,EM3
31206746543,21.89,EM3
72426044706,22.65,CH2
22696455036,28.36,IT-E7
52488938394,28.67,BF2
75432961346,23.19,BF2
78122034621,25.33,IT-E7
26337389552,26.47,IT-E7
24317080977,28.92,BF2
26790329384,22.43,IT-E7
34324242139,28.86,ET1
78044530659,21.45,ET1
34834680517,22.68,EM3
21948307258,29.82,ET1
97394381851,24.85,IT-E7
11354541062,29.25,CH2
80896004063,22.45,EM3
36060510067,25.59,IT-E7
62491922661,25.71,BF2
68263616594,22.95,ET1
41524803190,25.48,EM3
64337483939,27.0,EM3
87733568058,23.28,BF2
50088851313,27.97,ET1
54470857798,23.79,CH2
88611082197,29.6,CH2
51673397564,22.13,EM3
83813830285,27.19,EM3
54511951155,20.18,BF2
12022384362,27.4,EM3
11490360876,20.64,BF2
89179824496,22.21,BF2
16775095703,25.2,CH2
32875790152,23.17,CH2
78761748514,25.91,BF2
35534570630,20.47,BF2
41520815020,26.7,CH2
67384559990,28.38,IT-E7
43377422470,27.41,ET1
99842725016,24.05,CH2
78434952930,27.17,IT-E7
75109740221,28.6,EM3
26456138355,24.16,EM3
23446099410,25.53,IT-E7
22796400981,21.37,CH2
73435092859,22.72,CH2
84312421955,26.95,CH2
72263685658,20.51,CH2
85018887187,27.37,EM3
92392825291,26.24,IT-E7
56662342411,24.41,BF2
73090821355,26.53,BF2
77197420622,27.82,EM3
60279316353,20.11,ET1
86570479314,22.26,ET1
47085138035,28.53,CH2
80884382752,23.15,EM3
22199889636,26.54,ET1
75344730482,20.9,IT-E7
98844920905,20.85,IT-E7
60293786643,20.49,IT-E7
99424772587,23.54,IT-E7
89944324823,22.18,EM3
57000227141,28.72,BF2
89797058403,28.68,EM3
42787493968,21.87,EM3
34377295778,28.81,EM3
38351121855,29.95,IT-E7
51117453066,22.1,ET1
67310369810,26.39,ET1
24796455529,28.06,IT-E7
38334531380,26.2,IT-E7
18474015201,22.76,CH2
50715561909,26.73,CH2
94810521694,26.94,EM3
95290964407,21.37,EM3
32324147104,26.45,IT-E7
23660440700,23.83,ET1
44086509681,21.85,CH2
12950998101,28.41,EM3
11628099620,28.05,ET1
15233549899,27.86,ET1
12513636188,23.82,BF2
50865536201,27.34,CH2
34252462621,29.2,IT-E7
63910840638,24.09,ET1
70094951535,23.39,CH2
55201197747,27.57,IT-E7
76514732245,20.38,IT-E7
45127923787,25.9,CH2
88033808062,27.05,EM3
63834784898,29.06,ET1
38826653713,23.06,IT-E7
78295620861,21.31,BF2
28591936567,24.73,EM3
97482859641,24.37,ET1
72309813623,26.31,BF2
30159657998,25.01,BF2
83305750582,22.65,BF2
63143554655,27.53,EM3
16133930111,22.64,IT-E7
68190076497,20.24,BF2
37493453727,28.88,BF2
66501019675,23.19,ET1
29830500980,21.15,CH2
89257399980,24.36,IT-E7
57303803198,25.7,EM3
60877943844,21.79,BF2
26981809904,21.99,EM3
52410339457,26.14,IT-E7
81615496236,21.28,EM3
80891595974,20.66,EM3
33092622417,24.2,IT-E7
64927239326,25.69,CH2
41812392329,23.78,BF2
33849251719,22.55,BF2
14284826469,28.68,EM3
38434475967,20.31,EM3
72018607487,29.71,EM3
77974421878,23.47,BF2
66016038038,21.79,EM3
29236541347,28.69,IT-E7
86159860879,22.9,CH2
68651423540,27.78,IT-E7
83151524883,29.73,IT-E7
56712104915,29.02,CH2
72654874920,22.71,EM3
76346706793,29.88,BF2
36146362112,26.66,ET1
70717031059,22.56,CH2
25656587481,28.24,IT-E7
41605662668,24.4,CH2
86789314777,21.05,EM3
73317031484,29.59,CH2
70092219262,22.08,ET1
31644061940,23.26,ET1
87286317256,23.35,EM3
13941697407,29.55,EM3
85730007096,28.65,CH2
80502568179,23.01,ET1
88645941143,20.2,IT-E7
34457934736,25.79,IT-E7
26640487629,29.01,CH2
90977565294,29.55,CH2
70016609670,22.83,IT-E7
32733892138,29.82,BF2
41779241734,26.02,ET1
16593969395,29.47,IT-E7
78483168545,26.09,BF2
28317293829,25.68,CH2
11758559008,20.39,BF2
86648622882,27.15,ET1
91919438411,22.49,BF2
40288577072,25.65,CH2
86515993903,24.46,EM3
84060967448,28.66,BF2
87739205760,29.75,EM3
44391010499,22.85,IT-E7
82017165522,29.22,EM3
74040869688,22.65,ET1
93358055606,27.84,BF2
40078366901,22.87,BF2
29503709102,22.56,BF2
51621699960,22.36,CH2
84253366323,25.52,CH2
32740995601,29.42,CH2
31238853631,21.03,ET1
72222629659,21.42,CH2
15556852068,23.16,CH2
38282020588,20.3,BF2
32905496747,25.94,EM3
29770882812,29.83,EM3
62713242888,24.6,CH2
71299177391,21.22,EM3
95012608194,28.15,ET1
45327350961,24.14,CH2
35116168244,28.81,CH2
99640140913,26.87,ET1
88640913210,21.79,EM3
73419068244,20.71,EM3
94678662624,27.52,ET1
33330178179,24.75,BF2
61844873124,26.47,EM3
76490084192,25.69,ET1
73472316491,27.65,CH2
26277027147,21.29,IT-E7
63365894164,25.65,ET1
16099758850,21.62,BF2
91144838203,26.4,CH2
30832359864,20.57,IT-E7
97538612302,23.1,EM3
43749225886,23.64,CH2
30655225382,25.8,IT-E7
57194676866,24.29,ET1
12072347497,22.11,CH2
97573007479,24.44,CH2
44646872068,25.0,CH2
22876018754,25.2,ET1
53877045880,27.91,CH2
76135016436,23.65,EM3
21754099288,27.09,ET1
20895180351,27.42,EM3
81690633436,29.04,BF2
73360321456,27.33,EM3
15505933134,27.19,EM3
45219473338,26.22,IT-E7
13280025019,21.65,ET1
47012556576,26.78,CH2
78314366854,23.24,CH2
93136600358,23.69,ET1
97295091179,24.08,ET1
35363346905,27.17,ET1
28526593151,23.19,EM3
44663274901,29.17,ET1
97476650282,20.24,EM3
19144149129,24.78,CH2
46989293442,20.69,IT-E7
78516908233,27.73,ET1
36697107772,27.1,BF2
72109463414,26.86,EM3
79850674069,28.3,BF2
59301669071,24.95,EM3
83341922858,28.3,BF2
46855762820,24.43,IT-E7
88915085769,21.88,BF2
27746158742,26.34,CH2
26929183474,21.24,CH2
34402370309,26.55,EM3
13345466172,22.77,CH2
75897188702,24.99,ET1
37150940836,20.21,IT-E7
73469752911,20.75,IT-E7
13006508931,22.47,CH2
96541975768,22.65,ET1
13319950351,29.36,BF2
96298185019,27.45,EM3
58166228252,27.99,CH2
76346274599,23.81,EM3
26325873105,21.37,CH2
75149034766,24.61,CH2
13267521415,26.68,ET1
23759832833,20.84,ET1
99306455658,28.59,EM3
81594419810,28.06,BF2
55274568898,29.06,CH2
14308583594,25.21,CH2
62667444221,29.62,BF2
14393502099,24.08,ET1
82689639192,29.75,EM3
88522574633,24.2,CH2
37165505877,27.65,ET1
30821916065,24.26,BF2
59229489136,29.33,IT-E7
79326809393,28.78,BF2
64525753699,29.31,CH2
82579317858,25.81,ET1
99943894174,27.4,IT-E7
49098768676,24.4,EM3
60487805067,26.77,EM3
41259379635,24.25,ET1
94554080314,21.04,EM3
43512281137,29.55,EM3
25282230404,28.98,BF2
24471506005,25.39,EM3
90412543079,28.55,BF2
28512730259,25.99,EM3
99237244776,25.28,EM3
99216726800,27.21,IT-E7
80460268379,29.68,ET1
11512759561,21.69,IT-E7
88841145468,25.37,BF2
28949845213,23.79,CH2
99240765188,27.47,CH2
89150885595,21.67,EM3
27157971504,26.52,IT-E7
87506917876,28.06,CH2
71954881011,29.85,EM3
38257952841,21.16,EM3
30092988032,24.22,BF2
29454673299,26.95,ET1
87150787086,27.05,EM3
22076060337,21.37,IT-E7
30349694238,29.48,ET1
80529274028,20.28,CH2
30091702313,28.74,IT-E7
59716152184,26.26,EM3
77161360005,27.03,CH2
37383416889,25.61,BF2
65997491655,28.06,ET1
25196573159,27.54,BF2
82241543055,22.78,IT-E7
58630251137,25.47,ET1
27981318538,23.47,EM3
36152535852,26.27,CH2
32558039603,29.83,IT-E7
70921184214,20.41,IT-E7
34307846977,20.72,CH2
40057439620,27.96,BF2
59825865592,28.61,ET1
28423758169,27.25,ET1
87320449076,20.82,BF2
79230635059,27.52,ET1
84506676394,23.58,IT-E7
81339850321,27.59,CH2
94419803332,23.32,EM3
81526584215,22.4,EM3
69272014108,29.34,ET1
19290698084,24.08,CH2
89237024108,25.02,IT-E7
11007247612,27.43,IT-E7
81194179813,25.13,CH2
30543082479,20.64,EM3
49109482888,29.45,ET1
92438481398,21.07,BF2
37525880794,27.75,CH2
73760207098,21.87,BF2
96340005148,20.32,BF2
32501939964,26.24,IT-E7
49940907675,22.98,IT-E7
27397587873,25.96,IT-E7
53150191829,23.8,ET1
49066599540,26.4,ET1
31741524750,25.99,ET1
14341826705,25.49,BF2
20475150402,29.53,ET1
86982717008,28.11,IT-E7
60999909639,23.01,IT-E7
29252615429,21.34,CH2
13844741230,27.16,BF2
42893963014,22.7,EM3
46335353931,23.92,IT-E7
75074985619,28.08,ET1
87353868410,23.32,BF2
27369819852,21.15,BF2
12785373017,20.33,ET1
15980707252,21.37,EM3
42314694404,22.11,EM3
10233751479,28.32,EM3
17601434342,28.02,IT-E7
58965840046,26.0,EM3
75148341275,21.14,BF2
83762038546,24.63,ET1
23123889253,22.84,EM3
86313309285,27.25,IT-E7
56866494720,20.87,EM3
73876334174,23.21,EM3
33526110123,21.43,CH2
80260747187,21.48,IT-E7
24324192005,24.56,IT-E7
41730818500,26.94,EM3
65516161360,27.74,CH2
92579742030,20.87,IT-E7
64713135881,23.65,CH2
38408868647,27.44,ET1
43633447726,21.48,EM3
83049953602,22.39,EM3
70771070257,20.27,IT-E7
42254130498,27.71,CH2
77678224297,28.71,EM3
68300682768,25.58,ET1
43631965845,25.25,IT-E7
30323798667,23.07,CH2
19175100731,21.41,CH2
18250525542,28.92,BF2
11740975310,27.66,ET1
48391919597,22.4,CH2
33048812212,29.42,IT-E7
72848244101,20.4,BF2
32457731494,20.18,EM3
48911256300,26.03,IT-E7
38954114181,23.84,IT-E7
30250121533,22.04,IT-E7
89078808244,23.09,BF2
25234779175,26.07,CH2
78289854328,29.85,ET1
59321995062,27.89,IT-E7
47690861524,24.89,IT-E7
85077746678,25.6,EM3
42743516619,20.47,ET1
62880535399,27.68,CH2
15874506716,24.13,CH2
75093179590,28.78,ET1
21743658508,29.45,BF2
18206398906,28.45,ET1
94214959409,23.7,BF2
27875013949,22.27,IT-E7
31444304999,20.38,ET1
72485082013,20.7,IT-E7
65405794342,24.0,EM3
90256442556,28.79,BF2
95706120169,25.44,CH2
82983253856,26.95,IT-E7
19127622164,27.79,EM3
90081851061,22.59,EM3
45318682576,27.76,BF2
53068542169,24.88,BF2
78088104880,22.58,IT-E7
25831705628,30.0,IT-E7
38520814021,24.78,ET1
79764927083,20.38,ET1
32205889788,25.59,BF2
76292351185,28.84,IT-E7
57792182145,29.44,EM3
89650432560,27.37,ET1
32688164364,28.36,EM3
37053682042,20.18,CH2
75340337637,23.49,ET1
13657792457,22.41,ET1
75914479984,25.2,ET1
75129067778,24.8,ET1
46539771279,27.66,BF2
11551770354,26.1,EM3
92082820241,24.78,ET1
13001133385,27.71,IT-E7
13679990628,25.32,EM3
45051044252,24.3,ET1
37075458467,22.28,IT-E7
20396628005,23.3,EM3
24246772413,28.28,CH2
32915320334,29.94,CH2
13249204599,25.7,IT-E7
78988982265,29.49,CH2
72155994545,20.38,CH2
52805610807,22.67,EM3
18345902279,22.52,ET1
45474589543,20.93,CH2
37122533301,26.19,IT-E7
15715723911,24.74,IT-E7
73658872291,29.67,IT-E7
85050587782,28.01,IT-E7
13575885294,20.0,IT-E7
16265359221,21.23,BF2
57178130035,29.2,EM3
97431018277,25.38,ET1
55366236204,23.62,ET1
78980081047,28.3,ET1
28592050912,27.33,CH2
78073335397,25.39,CH2
72737169090,24.98,IT-E7
53067846905,28.43,BF2
13197825680,26.0,CH2
89771193186,27.43,ET1
53670560149,22.23,CH2
77366587214,20.3,ET1
76581669500,28.2,IT-E7
17852891897,21.8,IT-E7
99381820570,23.65,BF2
30397408509,26.92,EM3
20356105964,26.84,CH2
80605920059,25.95,EM3
37522752617,22.21,EM3
30811646717,23.84,ET1
35877989683,22.31,BF2
27561847075,27.98,CH2
85746781934,27.62,CH2
81217307270,27.91,BF2
79604949572,27.43,IT-E7
35560335663,21.31,BF2
81970894220,27.7,BF2
23850103928,27.36,BF2
99015937805,29.77,EM3
38332309809,20.51,BF2
52416034021,28.73,ET1
72636547434,21.09,CH2
92781118407,25.08,IT-E7
48253950432,20.89,EM3
18362052601,21.69,ET1
63524262048,29.98,BF2
14585672004,20.6,EM3
59177204395,25.45,CH2
57864559942,28.99,IT-E7
63562333542,28.91,CH2
56917303424,23.61,IT-E7
97157824191,21.24,ET1
67781802688,24.84,IT-E7
15112128505,23.79,EM3
41538101887,24.15,CH2
92599054386,21.32,CH2
58533372706,22.95,BF2
60604842976,22.93,BF2
93906134967,21.92,BF2
94722653423,22.69,EM3
26850042787,25.61,EM3
68013136308,26.82,BF2
54576953509,25.76,CH2
91750379378,25.54,BF2
75232159668,29.63,ET1
88016323288,27.06,CH2
71336872448,22.06,ET1
41236909076,24.13,IT-E7
65071388680,23.0,CH2
25466881150,26.8,CH2
76560618360,21.45,IT-E7
90329447071,26.29,ET1
76847177298,20.31,BF2
14380953953,27.65,ET1
68990061780,23.31,IT-E7
11286345089,25.38,IT-E7
94767913521,25.62,IT-E7
15293058457,24.96,BF2
28874012721,23.55,IT-E7
33414445575,24.0,EM3
67427851132,22.91,ET1
44396466563,26.49,ET1
85909018763,26.5,BF2
80474281109,23.67,IT-E7
23641442359,26.09,CH2
12573335065,24.88,EM3
11833739878,20.91,IT-E7
16020553544,22.41,BF2
23943829418,20.25,IT-E7
68839955684,20.87,EM3
44443349680,27.2,IT-E7
11518501827,27.35,CH2
73052793923,23.52,IT-E7
53361762075,22.18,ET1
27026976778,21.22,ET1
10996265460,24.99,CH2
22505834807,28.47,EM3
36840994610,23.73,EM3
88968740883,24.82,ET1
62095138369,20.67,BF2
99840380005,29.63,CH2
37660465728,28.09,ET1
97977018140,26.59,BF2
89633230520,27.25,CH2
66684892005,24.17,CH2
45183559258,26.82,BF2
64615275982,28.05,CH2
49772278943,22.53,BF2
80813820939,25.56,CH2
71260804180,26.43,EM3
26115366879,26.04,IT-E7
24139250059,20.22,IT-E7
29179089483,28.96,BF2
30273400072,23.08,BF2
96897586612,23.21,BF2
50033371923,22.16,CH2
20325657319,29.32,EM3
74852756404,23.33,ET1
48078022111,20.64,BF2
82762856418,28.91,BF2
92686634010,21.75,ET1
77389306803,27.41,EM3
48812725262,23.53,ET1
79922138369,25.83,IT-E7
51806513482,25.03,EM3
12990487768,27.27,IT-E7
78357009124,26.66,BF2
69328225022,24.91,ET1
48001239945,23.17,BF2
37487681198,23.46,IT-E7
31905820326,25.85,CH2
51611124083,21.98,IT-E7
98478566791,21.82,IT-E7
56962332401,28.24,IT-E7
13629330645,22.81,ET1
87220533415,21.13,CH2
60996334212,24.45,BF2
23103748245,22.66,IT-E7
65811384326,28.33,EM3
76358570117,28.14,ET1
31563135087,25.39,BF2
61744522822,23.26,CH2
31114107521,27.29,IT-E7
50657683023,25.85,ET1
27189748635,21.71,CH2
59392360952,22.56,IT-E7
32722315494,23.16,CH2
87785136508,21.87,BF2
21829439221,24.55,ET1
94749491119,27.83,IT-E7
10747376368,21.33,IT-E7
40321649387,29.61,IT-E7
41206212084,26.08,IT-E7
24227276860,21.77,BF2
84159634960,22.73,EM3
73117061559,21.99,BF2
11143597144,23.68,BF2
96660852827,20.82,ET1
17553255744,21.5,CH2
99978465275,23.47,CH2
78521572275,20.77,ET1
83274813666,28.86,CH2
81400289488,29.32,EM3
17980687014,29.26,EM3
72002945335,28.0,IT-E7
80864228315,29.23,ET1
88649598046,21.65,CH2
10148291830,26.75,IT-E7
87716915861,28.09,BF2
36828020837,20.31,BF2
58117649478,27.38,ET1
76306939168,20.19,ET1
68230430915,24.0,IT-E7
70826557774,21.48,ET1
81077058480,24.64,CH2
14446371393,27.78,EM3
98515429265,26.42,ET1
95892737835,25.61,EM3
32120860742,21.13,CH2
41248961790,28.92,BF2
76414569972,25.93,CH2
22725745571,21.99,IT-E7
11114197845,23.48,CH2
71544630660,28.11,IT-E7
65062093973,20.26,IT-E7
52989159827,22.14,BF2
11289697309,20.5,BF2
30554591306,22.53,ET1
12563898870,27.4,ET1
86107745740,20.05,EM3
51067284071,26.17,EM3
67187526897,20.3,IT-E7
72599116624,25.42,EM3
10104062047,21.94,IT-E7
25531101538,23.37,CH2
29307456295,26.63,BF2
80769327983,27.81,EM3
98420196480,23.86,CH2
34221008400,26.83,EM3
70062061767,24.35,BF2
28793901899,24.81,EM3
84381335566,22.67,IT-E7
31330364141,23.11,IT-E7
74185189209,24.46,IT-E7
44299538667,24.51,BF2
79683435648,28.83,ET1
12952887339,21.19,IT-E7
74815308036,20.34,IT-E7
29345383660,29.89,IT-E7
16209066106,24.67,ET1
28126182742,28.85,IT-E7
94672742167,20.15,EM3
16296118161,20.04,CH2
59502731960,26.52,EM3
89649721086,27.03,ET1
84372977034,24.29,ET1
45508890322,21.74,ET1
93431552718,27.9,BF2
74497962695,22.68,ET1
31022950703,22.24,ET1
74908221387,20.68,ET1
24202407617,27.44,ET1
19570332832,27.48,ET1
36622691984,27.88,CH2
16955442474,28.45,CH2
65146804881,26.02,EM3
46823926733,23.28,BF2
58673648737,25.41,CH2
66064412851,21.47,EM3
80538655032,26.14,CH2
89567510837,22.3,ET1
89864944721,28.03,EM3
50675061844,25.82,ET1
63765803840,27.37,ET1
16598617852,26.68,CH2
77458300792,26.36,CH2
45496102748,23.99,EM3
55018133075,28.12,BF2
12980723937,28.74,IT-E7
28340456811,21.15,EM3
16110785611,23.98,EM3
48565631965,24.44,IT-E7
32864598339,27.47,ET1
44773827285,24.91,IT-E7
96575733219,23.95,CH2
50882640804,25.19,CH2
39689705825,25.4,EM3
98778718628,26.26,ET1
95253220766,20.38,EM3
54757280738,22.21,BF2
74500405280,28.94,IT-E7
65222057707,23.28,BF2
53571676096,27.44,EM3
